age,income,loan_amount,loan_term_months,credit_score,num_existing_loans,employment_years,debt_to_income,has_collateral,education,loan_purpose,region,default,loan_id,loan_to_income_ratio,monthly_payment_estimate,payment_to_income_ratio,credit_score_band,age_group,is_high_risk_purpose,education_enc,loan_purpose_enc,region_enc
25,64463.60990047926,7611.9950166942335,24,647,0,300,0.22228222167580375,1,Bachelor,Auto,North,0,LN003667,0.11808204704089402,317.1664590289264,0.05904102352044701,2,0,0,0,0,1
52,72035.44327185946,12415.814834814602,36,694,4,300,0.16286068040337115,0,Bachelor,Business,South,0,LN003668,0.17235702691462193,344.8837454115167,0.05745234230487397,3,3,0,0,1,2
49,77294.29203625434,20489.013073793896,12,695,0,300,0.3707805658398883,0,Bachelor,Business,South,1,LN003669,0.26507795768649606,1707.4177561494914,0.26507795768649606,3,2,0,0,1,2
32,59040.43139675834,18582.2730223996,12,383,2,300,0.24298746024668022,1,Master,Education,South,0,LN003670,0.31473809697501426,1548.5227518666334,0.31473809697501426,1,1,0,2,2,2
64,87002.47372960436,4122.17798587136,24,598,3,300,0.377315368647867,1,PhD,Personal,North,1,LN003671,0.04738000897173002,171.75741607797332,0.02369000448586501,2,3,1,3,4,1
22,63826.28712122544,16319.290979294728,48,536,2,300,0.11541167923632636,0,High School,Business,North,1,LN003672,0.2556829124072258,339.98522873530686,0.06392072810180646,1,0,0,1,1,1
59,57701.04318915262,12338.545558152335,24,682,3,300,0.0955084053864775,1,High School,Auto,East,0,LN003673,0.21383574500905891,514.106064923014,0.10691787250452946,3,3,0,1,0,0
45,48949.712246801275,7250.758941623181,36,626,3,300,0.20823023216334421,0,Bachelor,Education,West,0,LN003674,0.14812669183968488,201.40997060064393,0.049375563946561625,2,2,0,0,2,3
52,42373.81959623265,25853.798947141364,12,651,0,300,0.34908276992668286,1,Bachelor,Personal,North,0,LN003675,0.6101361452305791,2154.4832455951137,0.6101361452305791,2,3,1,0,4,1
62,63397.67452123411,15043.683020585917,60,483,3,300,0.595023197363819,0,Bachelor,Education,North,0,LN003676,0.23729077027182216,250.7280503430986,0.04745815405436443,1,3,0,0,2,1
47,57015.15273959968,22864.38922324884,12,625,2,300,0.41106059266612344,1,Master,Auto,West,1,LN003677,0.4010230285214768,1905.36576860407,0.40102302852147675,2,2,0,2,0,3
26,60216.512012687796,5612.695790037438,36,739,1,300,0.37696607312027913,1,Master,Education,East,0,LN003678,0.09320858353361329,155.90821638992884,0.031069527844537762,3,0,0,2,2,0
41,64614.91655112583,19711.565260168725,48,762,0,300,0.3281900204994932,0,Bachelor,Home,West,0,LN003679,0.3050621483751692,410.6576095868484,0.0762655370937923,4,2,0,0,3,3
62,60132.02956286097,23493.516182532694,24,707,3,300,0.21621727744619226,1,Bachelor,Auto,West,1,LN003680,0.39069887301862954,978.8965076055289,0.19534943650931474,3,3,0,0,0,3
32,95265.90813855702,13062.811197165907,12,543,3,300,0.19075900214080332,1,Bachelor,Personal,South,0,LN003681,0.13711947382233572,1088.5675997638257,0.13711947382233572,1,1,1,0,4,2
54,44440.70231643724,11022.55912657478,12,750,4,300,0.21752295008068584,1,Bachelor,Education,South,1,LN003682,0.248028463818806,918.5465938812317,0.248028463818806,4,3,0,0,2,2
59,63645.86688239412,4565.826071897476,60,707,0,300,0.12295079954024671,0,PhD,Auto,West,0,LN003683,0.07173798230031629,76.09710119829127,0.014347596460063259,3,3,0,3,0,3
48,50446.135683025175,8055.578567189787,24,640,0,300,0.3995460288401007,0,Bachelor,Auto,East,1,LN003684,0.1596867323556052,335.6491069662411,0.0798433661778026,2,2,0,0,0,0
55,15000.0,11378.93372291607,60,487,2,300,0.3487696167239302,1,Bachelor,Personal,East,0,LN003685,0.758595581527738,189.6488953819345,0.1517191163055476,1,3,1,0,4,0
36,51130.5435426311,7192.710638746731,60,726,1,300,0.08755602839483287,1,Bachelor,Auto,East,0,LN003686,0.14067346326466618,119.87851064577885,0.028134692652933235,3,1,0,0,0,0
53,36270.058881629186,8856.426711159731,48,602,2,300,0.08225334452780829,0,High School,Personal,North,1,LN003687,0.24418010293458658,184.50888981582773,0.061045025733646646,2,3,1,1,4,1
42,53663.55082319172,16264.77533123767,12,677,2,300,0.2917356535326866,0,High School,Auto,South,1,LN003688,0.3030879448291845,1355.3979442698057,0.3030879448291845,3,2,0,1,0,2
26,54471.9495733659,17222.30558714168,24,655,2,300,0.12699876330538667,0,High School,Education,East,1,LN003689,0.31616833474898315,717.5960661309033,0.15808416737449157,2,0,0,1,2,0
27,62707.15775878675,23726.760164254167,48,773,1,300,0.1633235526137408,0,Master,Personal,North,1,LN003690,0.37837403276230436,494.3075034219618,0.09459350819057609,4,0,1,2,4,1
59,44396.41249367662,8905.813168972387,48,639,2,300,0.2275973550026398,0,Bachelor,Personal,West,0,LN003691,0.20059758590270874,185.5377743535914,0.050149396475677184,2,3,1,0,4,3
43,46898.14168526119,15185.48168907613,48,648,0,300,0.16916231401891207,0,Bachelor,Auto,West,1,LN003692,0.32379708754746916,316.3642018557527,0.08094927188686729,2,2,0,0,0,3
39,69013.87305619898,11658.425819680788,36,776,1,300,0.05656353129419292,1,PhD,Home,West,0,LN003693,0.1689287284338783,323.8451616577997,0.0563095761446261,4,1,0,3,3,3
35,38818.82941037755,11093.078002903101,36,597,3,300,0.2576775788598538,0,High School,Personal,South,1,LN003694,0.2857653919862292,308.1410556361973,0.09525513066207639,2,1,1,1,4,2
31,18230.940185814157,12470.88616288275,48,715,4,300,0.4867987753693984,0,Master,Home,North,1,LN003695,0.6840506323742198,259.81012839339064,0.17101265809355495,3,1,0,2,3,1
34,58140.62713852963,13430.596282028317,36,634,4,300,0.3173423583278577,0,Bachelor,Business,West,1,LN003696,0.23100191626808061,373.072118945231,0.07700063875602686,2,1,0,0,1,3
52,76416.97495136489,17003.170130368497,24,569,0,300,0.2846401444253653,1,Bachelor,Education,East,1,LN003697,0.22250514550190006,708.4654220986873,0.11125257275095003,1,3,0,0,2,0
51,68783.60951293772,12357.136267385005,12,650,4,300,0.2995783370040067,1,Bachelor,Home,East,0,LN003698,0.17965233803353564,1029.7613556154172,0.17965233803353567,2,3,0,0,3,0
24,58509.683910606065,24818.64504041415,24,705,4,300,0.5267442419912692,1,Master,Education,East,1,LN003699,0.42418012509404907,1034.1102100172563,0.21209006254702456,3,0,0,2,2,0
51,80012.90686697557,1364.7969464967846,12,758,4,300,0.17775827772552852,1,Bachelor,Personal,East,0,LN003700,0.017057209891971684,113.73307887473204,0.01705720989197168,4,3,1,0,4,0
27,76640.34478329832,23431.629003914277,36,767,3,300,0.5031578043850065,1,Master,Education,West,0,LN003701,0.3057349111641857,650.8785834420632,0.10191163705472857,4,0,0,2,2,3
50,48381.70944541879,12051.970672463694,24,626,4,300,0.4707133444075494,0,High School,Home,East,1,LN003702,0.24910179509179955,502.16544468598727,0.12455089754589978,2,2,0,1,3,0
29,59950.434566741395,13489.336667178755,60,571,2,300,0.14801804570333138,0,Bachelor,Personal,East,0,LN003703,0.22500815489771633,224.82227778631258,0.04500163097954326,1,0,1,0,4,0
64,60809.20445272881,14923.076173090854,48,624,0,300,0.1760329724006675,0,Bachelor,Home,West,0,LN003704,0.24540817968917175,310.89742027272615,0.06135204492229294,2,3,0,0,3,3
54,53264.98742514861,20645.136346047766,12,555,0,300,0.2312428573852534,0,Bachelor,Personal,North,0,LN003705,0.3875930014075314,1720.4280288373138,0.38759300140753133,1,3,1,0,4,1
38,77684.95141747757,7957.667528245787,12,632,0,300,0.47875076816510354,0,PhD,Home,West,1,LN003706,0.10243512267236188,663.1389606871489,0.10243512267236186,2,1,0,3,3,3
32,51957.191332064576,9745.12618224401,60,622,3,300,0.3611413025704908,1,PhD,Personal,South,0,LN003707,0.18756068086825078,162.41876970406685,0.03751213617365016,2,1,1,3,4,2
34,44994.42217990008,19004.47737518118,60,708,3,300,0.22359595825640668,1,Bachelor,Home,South,0,LN003708,0.42237407337282945,316.741289586353,0.08447481467456588,3,1,0,0,3,2
32,15000.0,1414.5693649979403,48,473,4,300,0.28892898795068733,0,Bachelor,Business,West,1,LN003709,0.09430462433319602,29.470195104123757,0.023576156083299004,1,1,0,0,1,3
52,39033.92235252577,14726.66695287798,36,591,2,300,0.22327902313423367,1,Master,Home,South,0,LN003710,0.37727868646859314,409.07408202438836,0.12575956215619774,2,3,0,2,3,2
49,28691.641823931357,8618.162636080087,24,591,4,300,0.47832304517677243,0,Master,Home,North,0,LN003711,0.30037188840451023,359.0901098366703,0.15018594420225512,2,2,0,2,3,1
27,54192.07697467129,6934.166604360975,24,744,0,300,0.3801580715723269,1,Bachelor,Business,North,1,LN003712,0.12795535789488044,288.9236085150406,0.06397767894744022,4,0,0,0,1,1
62,29926.21499074491,1892.2892138813604,24,560,2,300,0.27999704554672733,0,Bachelor,Education,East,1,LN003713,0.06323182582450125,78.84538391172335,0.031615912912250625,1,3,0,0,2,0
37,67173.69483337803,21178.416440552286,36,668,0,300,0.1517265762405899,0,Master,Personal,South,0,LN003714,0.3152784210111502,588.2893455708968,0.10509280700371673,2,1,1,2,4,2
25,77168.75216428077,16270.607193677204,48,639,2,300,0.5364238899759138,0,Bachelor,Home,North,0,LN003715,0.2108445029542464,338.9709832016084,0.0527111257385616,2,0,0,0,3,1
56,54376.8648282376,9621.750378013629,24,733,1,300,0.35970698162258835,1,Bachelor,Education,North,0,LN003716,0.17694566261600847,400.90626575056785,0.08847283130800424,3,3,0,0,2,1
47,35319.645674725165,13683.536722635448,12,697,3,300,0.28758136109453236,0,High School,Auto,South,1,LN003717,0.387419988542734,1140.2947268862874,0.387419988542734,3,2,0,1,0,2
33,60728.00752363067,6256.941485965772,12,659,3,300,0.22565735263244077,0,Bachelor,Education,West,1,LN003718,0.10303222089957506,521.4117904971476,0.10303222089957506,2,1,0,0,2,3
32,92869.50116176056,10710.513252476007,12,605,0,300,0.2851438403308012,1,Bachelor,Auto,North,0,LN003719,0.11532863984937726,892.5427710396672,0.11532863984937726,2,1,0,0,0,1
58,86649.61258649122,13413.229312655536,60,501,0,300,0.3939335269445863,1,Bachelor,Personal,East,0,LN003720,0.15479849144468852,223.55382187759227,0.030959698288937704,1,3,1,0,4,0
46,26878.426135251542,15511.603800686493,60,669,1,300,0.2804889136236054,0,Bachelor,Auto,South,0,LN003721,0.5771023839949745,258.52673001144154,0.11542047679899489,2,2,0,0,0,2
39,26136.375530635236,18136.508895799543,36,692,4,300,0.1489942815979033,0,Master,Business,East,0,LN003722,0.6939182854386674,503.7919137722095,0.23130609514622247,3,1,0,2,1,0
40,21009.271204001037,1000.0,24,524,2,300,0.055728847862344257,1,High School,Business,North,0,LN003723,0.04759803375804671,41.666666666666664,0.023799016879023353,1,1,0,1,1,1
44,32260.410924993575,18161.407673798494,60,551,1,300,0.20156266685370589,0,High School,Education,North,1,LN003724,0.562962688727813,302.69012789664157,0.11259253774556258,1,2,0,1,2,1
59,60031.8493753726,1196.030230452965,12,670,1,300,0.5813069347943811,1,Master,Business,North,1,LN003725,0.019923261450339777,99.66918587108042,0.019923261450339777,3,3,0,2,1,1
39,43866.1144966015,18452.267828732663,60,677,0,300,0.20405765483854366,1,Bachelor,Business,South,0,LN003726,0.4206496983032824,307.5377971455444,0.08412993966065649,3,1,0,0,1,2
47,38226.59928230781,13293.512364412352,12,570,0,300,0.03739124885429869,0,Bachelor,Education,North,0,LN003727,0.34775555801441405,1107.7926970343626,0.34775555801441405,1,2,0,0,2,1
27,75782.19535032904,23731.678771301216,24,604,4,300,0.42081105231139704,1,PhD,Home,West,0,LN003728,0.3131563906481389,988.8199488042173,0.15657819532406944,2,0,0,3,3,3
25,65601.86238175254,9604.215285032733,36,503,4,300,0.4576167897658524,1,Bachelor,Personal,South,0,LN003729,0.14640156447302616,266.78375791757594,0.04880052149100872,1,0,1,0,4,2
50,20905.947456923765,21246.72008378971,48,760,0,300,0.15895136594115228,1,High School,Auto,West,0,LN003730,1.016300271851735,442.640001745619,0.2540750679629338,4,2,0,1,0,3
55,74634.4934841927,5660.8542003294115,48,546,3,300,0.36351378083202107,0,Bachelor,Education,North,0,LN003731,0.07584769368774986,117.93446250686274,0.01896192342193747,1,3,0,0,2,1
38,65120.69444924077,15847.102940744573,12,693,4,300,0.35384383969497857,1,Bachelor,Business,East,0,LN003732,0.24334972276895508,1320.5919117287144,0.24334972276895506,3,1,0,0,1,0
64,65565.26516060745,1000.0,60,647,1,300,0.11759616210988992,1,Master,Auto,East,0,LN003733,0.01525197827768131,16.666666666666668,0.0030503956555362624,2,3,0,2,0,0
64,43590.519521388625,22064.503689630244,60,753,0,300,0.14144725912473471,0,High School,Home,South,0,LN003734,0.5061766625379132,367.74172816050407,0.10123533250758261,4,3,0,1,3,2
37,51253.916404102194,28814.987226716366,12,586,2,300,0.41502955037642847,1,Bachelor,Personal,North,1,LN003735,0.5622006911536249,2401.248935559697,0.5622006911536249,2,1,1,0,4,1
23,15545.56943605766,9414.222220209987,24,654,2,300,0.2316558334777693,0,High School,Personal,South,0,LN003736,0.6055887665571049,392.25925917541616,0.30279438327855246,2,0,1,1,4,2
55,72339.7334506925,15981.04453585052,12,514,3,300,0.4986927598056901,0,Master,Business,North,0,LN003737,0.22091655268184482,1331.7537113208766,0.2209165526818448,1,3,0,2,1,1
29,35021.45977397369,18550.703398361606,24,494,0,300,0.2602159286820244,1,Master,Home,West,1,LN003738,0.5296953216138528,772.9459749317335,0.26484766080692645,1,0,0,2,3,3
34,37587.41937812112,2597.9600227791198,36,697,1,300,0.500587097793118,0,Bachelor,Personal,West,1,LN003739,0.06911780765378482,72.16555618830888,0.02303926921792827,3,1,1,0,4,3
63,37317.17411280566,9007.146425678047,36,507,3,300,0.2516611068314777,0,Bachelor,Auto,South,0,LN003740,0.24136732321827067,250.1985118243902,0.08045577440609024,1,3,0,0,0,2
29,91008.02233807638,8511.921450900109,12,631,1,300,0.42609192410013536,0,Master,Auto,West,0,LN003741,0.09352935304186749,709.326787575009,0.09352935304186749,2,0,0,2,0,3
51,41625.918704754265,34256.509203482376,36,730,2,300,0.2600244669526105,0,High School,Business,East,0,LN003742,0.822961036522896,951.5697000967326,0.27432034550763196,3,3,0,1,1,0
53,73845.20547087445,23366.41891488288,60,709,1,300,0.35393589927460006,0,Bachelor,Home,South,0,LN003743,0.31642431984428443,389.440315248048,0.0632848639688569,3,3,0,0,3,2
57,54520.15790234436,13263.337080671186,24,596,2,300,0.09510833478417012,0,PhD,Auto,West,1,LN003744,0.24327400343242336,552.6390450279661,0.12163700171621167,2,3,0,3,0,3
51,38417.80573129041,21232.325952272062,48,522,4,300,0.19672171201601693,1,Bachelor,Personal,North,0,LN003745,0.5526688874627429,442.340124005668,0.13816722186568572,1,3,1,0,4,1
22,34791.998934406045,16689.99614166975,48,690,2,300,0.2396294428301413,1,High School,Auto,South,1,LN003746,0.4797078826409396,347.7082529514532,0.11992697066023492,3,0,0,1,0,2
64,42422.878250320166,19744.29819143799,36,757,2,300,0.19209746831594135,0,High School,Personal,East,0,LN003747,0.46541628021877507,548.4527275399441,0.155138760072925,4,3,1,1,4,0
60,53510.77186448252,6571.886710021403,24,597,3,300,0.2608121139458617,1,Bachelor,Home,North,0,LN003748,0.12281427609874296,273.8286129175585,0.061407138049371486,2,3,0,0,3,1
38,67034.74212776349,25987.011135034663,60,585,3,300,0.4698519863798365,0,High School,Business,East,0,LN003749,0.38766481842363554,433.1168522505777,0.0775329636847271,2,1,0,1,1,0
41,45580.16641019168,8858.07686983727,48,608,0,300,0.01635209674576503,0,Bachelor,Business,North,0,LN003750,0.1943405995958938,184.5432681216098,0.04858514989897345,2,2,0,0,1,1
45,44831.76516439361,9272.223796652539,60,695,0,300,0.09332777828279575,1,Bachelor,Business,North,1,LN003751,0.20682263485839156,154.53706327754233,0.04136452697167831,3,2,0,0,1,1
43,37376.897101958515,19721.8174542196,60,748,2,300,0.3923042267032962,0,Master,Education,East,0,LN003752,0.5276472629716016,328.6969575703267,0.10552945259432034,4,2,0,2,2,0
50,31119.15717079554,17766.086013947726,48,550,4,300,0.15704333546814586,0,Bachelor,Business,North,1,LN003753,0.570905115342285,370.1267919572443,0.14272627883557126,1,2,0,0,1,1
43,29446.179604954756,15185.253888564872,48,530,0,300,0.5754026294906393,0,Bachelor,Business,South,1,LN003754,0.5156952138541506,316.35945601176815,0.12892380346353766,1,2,0,0,1,2
30,74760.57835879202,21716.800668320324,36,837,2,300,0.36511470359843745,1,High School,Personal,West,0,LN003755,0.29048465307607374,603.2444630088979,0.09682821769202458,5,0,1,1,4,3
58,44423.21830758256,5711.558089971299,24,635,3,300,0.031231878810483796,0,High School,Home,North,0,LN003756,0.12857146122158372,237.98158708213745,0.06428573061079186,2,3,0,1,3,1
31,46194.48200888468,29754.82837340297,12,670,0,300,0.09003391050869321,0,High School,Home,South,1,LN003757,0.6441208360704241,2479.569031116914,0.6441208360704243,3,1,0,1,3,2
57,41667.748340382954,10994.758255633926,24,594,0,300,0.2955859118848326,1,High School,Auto,North,0,LN003758,0.26386734809421375,458.1149273180802,0.13193367404710687,2,3,0,1,0,1
58,48662.87420144753,14292.710902777122,12,689,2,300,0.47894717509944695,0,Bachelor,Business,East,0,LN003759,0.2937087284160452,1191.0592418980934,0.2937087284160451,3,3,0,0,1,0
49,62421.483486468685,29878.614094340875,48,726,2,300,0.1885441958941398,0,Bachelor,Home,South,1,LN003760,0.47865914786882247,622.4711269654349,0.11966478696720562,3,2,0,0,3,2
49,45262.383576607564,9324.479678745603,60,673,1,300,0.1694367964872321,0,Bachelor,Home,North,1,LN003761,0.20600947060076322,155.40799464576006,0.04120189412015264,3,2,0,0,3,1
63,58614.79774861142,23184.340020181447,24,789,1,300,0.12543996599464613,0,High School,Home,East,1,LN003762,0.39553732010839676,966.0141675075603,0.19776866005419835,4,3,0,1,3,0
64,83364.16978995281,13285.424574418817,60,623,4,300,0.6152587279825971,0,High School,Home,North,1,LN003763,0.15936612345439563,221.4237429069803,0.03187322469087913,2,3,0,1,3,1
42,38606.719676255874,8265.323448047478,24,628,0,300,0.38068395920433473,1,Master,Personal,South,0,LN003764,0.21409028058736793,344.3884770019783,0.10704514029368398,2,2,1,2,4,2
45,46210.63460019582,11930.086461076247,24,668,1,300,0.26874876422806443,0,Bachelor,Business,South,0,LN003765,0.25816755308150846,497.086935878177,0.12908377654075423,2,2,0,0,1,2
63,67821.20538823618,19530.241574177562,60,687,2,300,0.08434449499109208,0,High School,Home,West,0,LN003766,0.2879665948485951,325.5040262362927,0.05759331896971902,3,3,0,1,3,3
61,84945.92334363851,23114.13063806188,36,668,0,300,0.06131666732084539,1,Master,Personal,North,0,LN003767,0.27210406018610744,642.0591843906078,0.09070135339536915,2,3,1,2,4,1
23,30153.794442475977,16804.84735934267,48,547,1,300,0.1848186428846542,0,Bachelor,Education,South,0,LN003768,0.5573045671383438,350.1009866529723,0.13932614178458594,1,0,0,0,2,2
29,20983.919503043355,2216.4507849184993,36,675,4,300,0.2505022427869549,0,High School,Auto,East,1,LN003769,0.10562615742959944,61.568077358847205,0.03520871914319981,3,0,0,1,0,0
48,54987.87298255417,20084.253197294605,36,620,4,300,0.14940231237866214,1,High School,Personal,South,0,LN003770,0.36524877410091267,557.8959221470724,0.1217495913669709,2,2,1,1,4,2
43,52922.46206056391,13862.945323072552,24,603,4,300,0.21594605852412302,1,Bachelor,Auto,North,1,LN003771,0.2619482311160797,577.6227217946897,0.13097411555803984,2,2,0,0,0,1
58,69003.38592332197,6180.137865369683,48,652,4,300,0.26787588278282937,0,Bachelor,Auto,South,0,LN003772,0.08956282047140678,128.75287219520172,0.02239070511785169,2,3,0,0,0,2
48,65951.20693242027,17771.148962795738,24,573,2,300,0.1415870035548609,1,Master,Education,South,0,LN003773,0.26945904084826994,740.464540116489,0.13472952042413497,1,2,0,2,2,2
50,54320.73548251454,24070.716149176937,12,559,4,300,0.09219838252173132,1,Bachelor,Education,West,0,LN003774,0.44312205892214274,2005.8930124314113,0.44312205892214274,1,2,0,0,2,3
24,75984.29706733582,15053.751583977557,24,440,3,300,0.221430652382067,1,Bachelor,Education,South,0,LN003775,0.19811661310279954,627.2396493323982,0.09905830655139979,1,0,0,0,2,2
34,41379.6469029468,22386.661534314087,60,789,4,300,0.4118415407402414,1,Bachelor,Personal,North,0,LN003776,0.5410065868087398,373.11102557190145,0.10820131736174794,4,1,1,0,4,1
31,59231.6158415351,18699.16827552476,24,694,1,300,0.08082861634825618,0,Bachelor,Education,North,0,LN003777,0.31569573123838884,779.1320114801983,0.15784786561919442,3,1,0,0,2,1
57,30685.855423713605,18802.43435861341,12,640,0,300,0.1802395439296081,0,High School,Home,South,1,LN003778,0.6127394559802021,1566.8695298844507,0.6127394559802021,2,3,0,1,3,2
30,54157.43447649364,12556.104391578909,24,596,1,300,0.20426305556051796,1,Bachelor,Personal,South,0,LN003779,0.23184451983279838,523.1710163157878,0.11592225991639918,2,0,1,0,4,2
48,25777.36722919937,21549.57231061873,12,419,0,300,0.32942487406964777,0,Bachelor,Business,South,0,LN003780,0.8359881022375474,1795.7976925515607,0.8359881022375474,1,2,0,0,1,2
55,32683.12906047399,22313.430763442393,48,591,2,300,0.22479604492294844,0,PhD,Education,East,0,LN003781,0.6827201496575062,464.8631409050499,0.17068003741437654,2,3,0,3,2,0
22,89189.0367497984,21341.34272171019,24,707,0,300,0.18846203899902508,1,Bachelor,Personal,North,1,LN003782,0.23928213039881754,889.2226134045912,0.11964106519940877,3,0,1,0,4,1
53,18509.24864288859,12489.706106210006,12,725,3,300,0.13027451912900423,1,Bachelor,Education,North,0,LN003783,0.6747819075307877,1040.8088421841671,0.6747819075307877,3,3,0,0,2,1
46,50666.9660917048,22880.638155908862,48,701,4,300,0.24826979154326526,0,Bachelor,Auto,North,0,LN003784,0.45158887379394286,476.6799615814346,0.11289721844848571,3,2,0,0,0,1
50,71544.30245449336,18090.516038476097,60,662,1,300,0.4508125809289998,0,PhD,Home,North,0,LN003785,0.25285753606980504,301.5086006412683,0.05057150721396101,2,2,0,3,3,1
28,99427.11163378856,7221.396308583488,36,754,0,300,0.37717874594235634,0,Bachelor,Auto,East,0,LN003786,0.07263005220529228,200.59434190509688,0.024210017401764095,4,0,0,0,0,0
24,58541.50083532096,11948.061725760426,12,623,1,300,0.13513546079179065,0,Bachelor,Education,North,1,LN003787,0.20409558271098466,995.6718104800356,0.20409558271098466,2,0,0,0,2,1
41,59684.40252125385,10756.728206162945,60,736,4,300,0.06410249931322218,0,PhD,Personal,West,0,LN003788,0.1802267887716968,179.2788034360491,0.03604535775433936,3,2,1,3,4,3
41,55793.70763495498,1000.0,48,619,2,300,0.40439299290516245,1,PhD,Home,South,1,LN003789,0.01792316808452242,20.833333333333332,0.004480792021130605,2,2,0,3,3,2
51,76144.68809368325,23027.30440142672,60,579,4,300,0.06774660518228551,1,High School,Auto,North,1,LN003790,0.3024151123069214,383.78840669044536,0.06048302246138428,1,3,0,1,0,1
56,63634.07130475797,39809.49374146414,24,569,2,300,0.31007959892305537,1,Bachelor,Home,South,1,LN003791,0.6256002943895804,1658.728905894339,0.3128001471947902,1,3,0,0,3,2
56,43498.2442641423,24666.783215047486,36,564,1,300,0.03247456170368665,0,PhD,Home,North,0,LN003792,0.5670753758533079,685.1884226402079,0.18902512528443596,1,3,0,3,3,1
60,77310.23382857454,16302.874596953789,12,702,2,300,0.5745870352058541,0,Bachelor,Education,East,0,LN003793,0.2108760223530472,1358.5728830794824,0.2108760223530472,3,3,0,0,2,0
48,45756.185683043455,10873.450154967406,48,590,2,300,0.04366884508491915,1,Bachelor,Home,East,1,LN003794,0.23763891138760154,226.53021156182095,0.059409727846900386,2,2,0,0,3,0
47,23030.077598320015,7599.330054166941,36,567,2,300,0.36464546099127826,1,High School,Business,West,0,LN003795,0.3299741401966137,211.09250150463726,0.10999138006553791,1,2,0,1,1,3
35,23093.50917128844,16205.163030550073,48,707,2,300,0.4186184066335584,1,Bachelor,Business,East,0,LN003796,0.7017193840205772,337.6075631364599,0.1754298460051443,3,1,0,0,1,0
38,50978.637071506346,22746.452106079745,60,676,2,300,0.10695828497715071,0,Bachelor,Auto,East,0,LN003797,0.44619576773254876,379.10753510132906,0.08923915354650974,3,1,0,0,0,0
39,57060.83131542777,9603.340382334001,48,727,0,300,0.16830111666608655,1,High School,Auto,East,0,LN003798,0.16830004332126697,200.06959129862503,0.04207501083031674,3,1,0,1,0,0
50,74112.58546097479,35514.0814204044,48,691,2,300,0.3288437131219118,1,High School,Personal,North,0,LN003799,0.4791909660081273,739.876696258425,0.11979774150203182,3,2,1,1,4,1
41,67816.32823562203,3928.054938278121,60,589,2,300,0.3621634353437175,0,High School,Education,South,0,LN003800,0.057921964230066104,65.46758230463534,0.011584392846013218,2,2,0,1,2,2
48,56597.01890412688,16795.9856388256,60,656,4,300,0.10351392954092123,1,High School,Auto,West,1,LN003801,0.2967644933256527,279.9330939804267,0.059352898665130535,2,2,0,1,0,3
39,75230.20982864703,15562.35478831118,36,660,4,300,0.1385641821185845,1,High School,Personal,South,0,LN003802,0.20686310491168095,432.2876330086439,0.06895436830389365,2,1,1,1,4,2
25,55254.75813261902,15053.011363288715,12,576,4,300,0.521784219531419,1,Master,Auto,West,0,LN003803,0.27242923273972924,1254.417613607393,0.27242923273972924,1,0,0,2,0,3
22,29190.279344401042,10449.160782103305,60,561,2,300,0.12932645213924063,0,High School,Personal,West,0,LN003804,0.3579671389512601,174.15267970172175,0.07159342779025202,1,0,1,1,4,3
22,24830.95356044886,15659.731149577196,36,595,4,300,0.1625778605433062,0,Bachelor,Education,North,0,LN003805,0.6306536360536821,434.9925319326999,0.2102178786845607,2,0,0,0,2,1
47,80573.75415211316,11401.830865979682,48,812,0,300,0.23989248722948917,1,High School,Education,South,1,LN003806,0.14150800078713538,237.5381430412434,0.035377000196783845,5,2,0,1,2,2
41,15000.0,25303.11521770034,48,616,1,300,0.11226253868103266,0,Bachelor,Auto,South,1,LN003807,1.6868743478466892,527.1482337020904,0.4217185869616723,2,2,0,0,0,2
44,50985.18688581663,27966.19266727156,24,748,4,300,0.12812635144906268,1,Bachelor,Business,South,0,LN003808,0.5485160372149458,1165.2580278029816,0.2742580186074729,4,2,0,0,1,2
31,114635.86987510048,11891.654004935655,60,612,4,300,0.33235308941446273,1,Bachelor,Home,West,1,LN003809,0.10373414549819354,198.19423341559425,0.020746829099638705,2,1,0,0,3,3
32,64184.668886209976,1840.2345874000475,36,721,0,300,0.12206552978778347,1,Master,Auto,West,1,LN003810,0.02867093683481509,51.1176274277791,0.009556978944938363,3,1,0,2,0,3
62,50829.14359042267,17541.176989783067,36,722,3,300,0.2194602193972156,0,High School,Personal,West,1,LN003811,0.34510077783581256,487.254916382863,0.11503359261193752,3,3,1,1,4,3
62,21310.768666936412,17252.755280109744,12,726,3,300,0.2725352504755689,0,Bachelor,Education,North,0,LN003812,0.8095792108558402,1437.729606675812,0.8095792108558401,3,3,0,0,2,1
26,87347.41136266431,15841.698471075628,36,681,0,300,0.3375024514275242,0,Master,Auto,West,0,LN003813,0.18136425824116623,440.04717975210076,0.06045475274705541,3,0,0,2,0,3
22,79276.55741388914,19263.621768142664,60,760,4,300,0.054453872119168016,0,Master,Education,North,0,LN003814,0.242992662604793,321.0603628023777,0.048598532520958596,4,0,0,2,2,1
38,68695.93824676794,26052.22248995097,36,680,1,300,0.4101125820844584,0,PhD,Auto,South,1,LN003815,0.37923963417410195,723.6728469430825,0.12641321139136732,3,1,0,3,0,2
43,54988.80534046371,21663.777442672435,24,787,4,300,0.46095298688524033,0,High School,Education,North,0,LN003816,0.393967050357631,902.6573934446848,0.19698352517881548,4,2,0,1,2,1
